name,producer,href,image_url,description
AH Biologisch Kruiden munt zoethout,8,https://www.ah.nl/producten/product/wi508330/ah-biologisch-kruiden-munt-zoethout,https://static.ah.nl/dam/product/AHI_43545239383238303031?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Kruideninfusiemet 60% pepermunt en 40% zoethoutwortelSkal 001920EU-bio-logoDE-ÖKO-001Bevat zoethout — mensen met hoge bloeddruk dienen overmatig gebruik te vermijden.
AH Biologisch Groene thee jasmijn,8,https://www.ah.nl/producten/product/wi567247/ah-biologisch-groene-thee-jasmijn,https://static.ah.nl/dam/product/AHI_43545239393738353330?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Gearomatiseerde groene theemet jasmijnsmaakSkal 001920EU-bio-logoDE-ÖKO-001
AH Biologisch Kruiden zoethout thee,8,https://www.ah.nl/producten/product/wi508324/ah-biologisch-kruiden-zoethout-thee,https://static.ah.nl/dam/product/AHI_43545239383237393939?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Kruideninfusiemet 51% kamille en 49% zoethoutwortelSkal 001920EU-bio-logoDE-ÖKO-001Bevat zoethout — mensen met hoge bloeddruk dienen overmatig gebruik te vermijden.
AH Biologisch Yerba mate brandnetel rozemarijn,8,https://www.ah.nl/producten/product/wi508339/ah-biologisch-yerba-mate-brandnetel-rozemarijn,https://static.ah.nl/dam/product/AHI_43545239373839303233?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Kruideninfusiemet 43% citroengras, 20% brandnetel, 13% groene thee, 10% rozemarijn en 7% groene matéSkal 001920EU-bio-logoDE-ÖKO-001"
AH Biologisch Kruiden munt,8,https://www.ah.nl/producten/product/wi508317/ah-biologisch-kruiden-munt,https://static.ah.nl/dam/product/AHI_43545239383238303033?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Gearomatiseerde kruideninfusiemet 6,7% pepermunt en yuzusmaakSkal 001920EU-bio-logoDE-ÖKO-001"
AH Biologisch Kruiden salie,8,https://www.ah.nl/producten/product/wi508328/ah-biologisch-kruiden-salie,https://static.ah.nl/dam/product/AHI_43545239383237393938?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Kruideninfusiemet 15% venkel, 10% pepermunt en 8% salieSkal 001920EU-bio-logoDE-ÖKO-001"
AH Biologisch Yerba mate gember limoen,8,https://www.ah.nl/producten/product/wi508346/ah-biologisch-yerba-mate-gember-limoen,https://static.ah.nl/dam/product/AHI_43545239373839303331?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Kruideninfusiemet 42% groene maté, 25% gember en 1% limoenschilSkal 001920EU-bio-logoDE-ÖKO-001Bevat zoethout — mensen met hoge bloeddruk dienen overmatig gebruik te vermijden."
AH Biologisch Hennep kamille,8,https://www.ah.nl/producten/product/wi508341/ah-biologisch-hennep-kamille,https://static.ah.nl/dam/product/AHI_43545239373839303536?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Kruideninfusiemet 33% kamille en 1,1% gedroogde hennepzaadolieSkal 001920EU-bio-logoDE-ÖKO-001Bevat zoethout — mensen met hoge bloeddruk dienen overmatig gebruik te vermijden."
AH Biologisch Groene thee gember citroengras,8,https://www.ah.nl/producten/product/wi567273/ah-biologisch-groene-thee-gember-citroengras,https://static.ah.nl/dam/product/AHI_43545239393738363938?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Groene thee met 34% Citroebgras en 12% Gember
AH Biologisch Hennep passievruchtsmaak,8,https://www.ah.nl/producten/product/wi508338/ah-biologisch-hennep-passievruchtsmaak,https://static.ah.nl/dam/product/AHI_43545239373839303632?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Kruideninfusiemet 1,1% gedroogde hennepzaadolie en passievruchtsmaakSkal 001920EU-bio-logoDE-ÖKO-001Bevat zoethout — mensen met hoge bloeddruk dienen overmatig gebruik te vermijden."
AH Biologisch Rooibos citrus,8,https://www.ah.nl/producten/product/wi567270/ah-biologisch-rooibos-citrus,https://static.ah.nl/dam/product/AHI_43545239393738353233?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Rooibosmet citroen- en sinaasappelsmaakSkal 001920EU-bio-logoDE-ÖKO-001
