name,producer,href,image_url,description
Chestnut Praline Crème Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/873068663/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20230612_4521-ChestnutPralineCremeFrappuccino-onGreen-MOP_1800.jpg, 
Peppermint Mocha Crème Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/2122089/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20230612_4703_PeppermintMochaCremeFrappuccino-onGreen-MOP_1800.jpg, 
Peppermint White Chocolate Crème Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/2123305/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190528_PeppermintWhiteChocolateCremeFrap.jpg, 
Chocolate Hazelnut Cookie Cold Brew,20,https://www.starbucks.com/menu/product/2123813/iced,https://globalassets.starbucks.com/digitalassets/products/bev/ChocolateCreamColdBrewHazelnutCookieCrumbles.jpg, 
Pistachio Cream Cold Brew,20,https://www.starbucks.com/menu/product/2123702/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20211217_PistachioCreamColdBrew.jpg, 
Cinnamon Caramel Cream Cold Brew,20,https://www.starbucks.com/menu/product/2123736/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20221014_CinnamonCaramelCreamColdBrew.jpg, 
Salted Caramel Cream Cold Brew,20,https://www.starbucks.com/menu/product/2122795/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20211029_SaltedCaramelCreamColdBrew.jpg, 
Starbucks Reserve® Cold Brew,20,https://www.starbucks.com/menu/product/2122616/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190607_ReserveColdBrew-onGreen.jpg, 
Chocolate Cream Cold Brew,20,https://www.starbucks.com/menu/product/2123644/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20211217_ChocolateCreamColdBrew.jpg, 
Starbucks® Cold Brew Coffee,20,https://www.starbucks.com/menu/product/2121255/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20210611_ColdBrew.jpg, 
Vanilla Sweet Cream Cold Brew,20,https://www.starbucks.com/menu/product/2121859/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190607_VanillaSweetCreamColdBrew.jpg, 
Starbucks® Cold Brew Coffee with Milk,20,https://www.starbucks.com/menu/product/2121343/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190416_ColdBrewWithMilk.jpg, 
Cinnamon Caramel Cream Nitro Cold Brew,20,https://www.starbucks.com/menu/product/2123734/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20221014_CinnamonCaramelCreamNitroColdBrew.jpg, 
Nitro Cold Brew,20,https://www.starbucks.com/menu/product/2121912/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190410_NitroColdBrew.jpg, 
Vanilla Sweet Cream Nitro Cold Brew,20,https://www.starbucks.com/menu/product/2122237/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190410_VanillaSweetCreamNitroColdBrew.jpg, 
Iced Caffè Americano,20,https://www.starbucks.com/menu/product/406/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190607_IcedCaffeAmericano.jpg, 
Iced Coffee,20,https://www.starbucks.com/menu/product/422/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190607_IcedCoffee.jpg, 
Iced Coffee with Milk,20,https://www.starbucks.com/menu/product/482/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190607_IcedCoffeeWithMilk.jpg, 
Iced Espresso,20,https://www.starbucks.com/menu/product/410/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190607_IcedEspresso.jpg, 
Iced Hazelnut Oatmilk Shaken Espresso,20,https://www.starbucks.com/menu/product/2123805/iced,https://globalassets.starbucks.com/digitalassets/products/bev/IcedHazelnutOatmilkShakenEspresso.jpg, 
Iced Brown Sugar Oatmilk Shaken Espresso,20,https://www.starbucks.com/menu/product/2123431/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20201011_IcedBrownSugarOatmilkShakenEspresso.jpg, 
Iced Shaken Espresso,20,https://www.starbucks.com/menu/product/2123425/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20201011_IcedShakenEspresso.jpg, 
Iced Flat White,20,https://www.starbucks.com/menu/product/565/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190607_IcedFlatWhite.jpg, 
Iced Honey Almondmilk Flat White,20,https://www.starbucks.com/menu/product/2123158/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190823_IcedAlmondmilkHoneyFlatWhite.jpg, 
Iced Pistachio Latte,20,https://www.starbucks.com/menu/product/2123404/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20200811_IcedPistachioLatte.jpg, 
Iced Gingerbread Latte,20,https://www.starbucks.com/menu/product/417/iced,https://globalassets.starbucks.com/digitalassets/products/bev/IcedGingerbreadLatte.jpg, 
Iced Sugar Cookie Almondmilk Latte,20,https://www.starbucks.com/menu/product/2123591/iced,https://globalassets.starbucks.com/digitalassets/products/bev/IcedSugarCookieAlmondmilkLatte.jpg, 
Iced Caramel Brulée Latte,20,https://www.starbucks.com/menu/product/517/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20230612_7720_IcedCaramelBruleeLatte-onGreen-MOP_1800.jpg, 
Iced Chestnut Praline Latte,20,https://www.starbucks.com/menu/product/873068661/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20230612_7746_IcedChestnutPralineLatte-onGreen-MOP_1800.jpg, 
Iced Caffè Latte,20,https://www.starbucks.com/menu/product/407/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190607_IcedCaffeLatte.jpg, 
Iced Cinnamon Dolce Latte,20,https://www.starbucks.com/menu/product/414/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190607_IcedCinnamonDolceLatte.jpg, 
Iced Starbucks® Blonde Vanilla Latte,20,https://www.starbucks.com/menu/product/2122164/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190422_IcedVanillaLatte.jpg, 
Iced Caramel Macchiato,20,https://www.starbucks.com/menu/product/413/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20181116_IcedCaramelMacchiato.jpg, 
Iced Peppermint Mocha,20,https://www.starbucks.com/menu/product/496/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20230612_7785_IcedPeppermintMocha-onGreen-MOP_1800.jpg, 
Iced Peppermint White Chocolate Mocha,20,https://www.starbucks.com/menu/product/497/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190716_IcedPeppermintWhiteChocolateMocha.jpg, 
Iced White Chocolate Mocha,20,https://www.starbucks.com/menu/product/420/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190607_IcedWhiteChocolateMocha.jpg, 
Iced Caffè Mocha,20,https://www.starbucks.com/menu/product/408/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190607_IcedCaffeMocha.jpg, 
Iced Black Tea,20,https://www.starbucks.com/menu/product/457/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190531_IcedBlackTea.jpg, 
Iced Black Tea Lemonade,20,https://www.starbucks.com/menu/product/458/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190531_IcedBlackTeaLemonade.jpg, 
Iced Royal English Breakfast Tea Latte,20,https://www.starbucks.com/menu/product/465/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190531_IcedRoyalEnglishTeaLatte.jpg, 
Iced London Fog Tea Latte,20,https://www.starbucks.com/menu/product/477/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190531_IcedLondonFogTeaLatte.jpg, 
Iced Gingerbread Oatmilk Chai,20,https://www.starbucks.com/menu/product/2123786/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20230612_4846_IcedGingerbreadOatmilkChai-onGreen-MOP_1800.jpg, 
Iced Chai Tea Latte,20,https://www.starbucks.com/menu/product/466/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20220810_IcedChaiTeaLatte.jpg, 
Iced Peach Green Tea,20,https://www.starbucks.com/menu/product/2123077/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190531_IcedPeachGreenTea.jpg, 
Iced Peach Green Tea Lemonade,20,https://www.starbucks.com/menu/product/2123074/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190311_IcedPeachGreenTeaLemonade.jpg, 
Iced Matcha Tea Latte,20,https://www.starbucks.com/menu/product/468/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20181127_IcedMatchaGreenTeaLatte.jpg, 
Iced Green Tea,20,https://www.starbucks.com/menu/product/459/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190531_IcedGreenTea.jpg, 
